game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215861,1_0,1,38580,429,tired_mans_intercept,4.911,172500,2.56,0.3462,26,9
2215861,1_1,1,38580,429,tired_mans_intercept,5.28,172500,1.0,0.3182,22,7
2215861,1_2,1,38580,429,tired_mans_intercept,5.189,172500,0.0,0.5,28,14
2215861,1_3,1,38580,429,tired_mans_intercept,3.019,172500,1.72,0.4167,36,15
2215861,1_4,1,38580,429,tired_mans_intercept,4.39,172500,3.94,0.6757,37,25
2215861,1_5,1,38580,429,tired_mans_intercept,3.507,172500,1.08,0.3684,19,7
2215861,1_6,1,38580,429,tired_mans_intercept,3.84,172500,0.6,0.5,26,13
2215861,1_7,1,38580,429,tired_mans_intercept,2.308,172500,0.0,0.3333,30,10
2215861,1_8,1,38580,429,tired_mans_intercept,1.745,172500,0.0,0.4286,28,12
2215861,1_9,1,38580,429,tired_mans_intercept,5.133,35097,0.0,0.7857,14,11
2215861,2_0,2,38580,429,tired_mans_intercept,2.92,172500,0.88,0.5862,29,17
2215861,2_1,2,38580,429,tired_mans_intercept,2.897,172500,0.0,0.5556,27,15
2215861,2_2,2,38580,429,tired_mans_intercept,3.452,172496,0.0,0.3929,28,11
2215861,2_3,2,38580,429,tired_mans_intercept,2.66,172500,0.82,0.6,40,24
2215861,2_4,2,38580,429,tired_mans_intercept,1.158,172500,0.56,0.3929,28,11
2215861,2_5,2,38580,429,tired_mans_intercept,2.495,172496,0.4,0.6061,33,20
2215861,2_6,2,38580,429,tired_mans_intercept,2.666,172498,0.0,0.5,34,17
2215861,2_7,2,38580,429,tired_mans_intercept,5.445,172500,0.84,0.5789,19,11
2215861,2_8,2,38580,429,tired_mans_intercept,6.16,172498,3.48,0.72,25,18
2215861,2_9,2,38580,429,tired_mans_intercept,4.135,172498,2.4,0.5517,29,16
2215861,2_10,2,38580,429,tired_mans_intercept,0.0,30543,0.0,0.6,5,3
2215861,1_0,1,39931,429,tired_mans_intercept,3.13,172500,0.64,0.4524,42,19
2215861,1_1,1,39931,429,tired_mans_intercept,2.456,172500,0.8,0.5714,35,20
2215861,1_2,1,39931,429,tired_mans_intercept,2.208,172500,0.0,0.5682,44,25
2215861,1_3,1,39931,429,tired_mans_intercept,1.71,172500,0.0,0.5556,36,20
2215861,1_4,1,39931,429,tired_mans_intercept,1.829,172500,1.26,0.7021,47,33
2215861,1_5,1,39931,429,tired_mans_intercept,2.288,172500,1.4,0.4444,45,20
2215861,1_6,1,39931,429,tired_mans_intercept,1.47,172500,0.0,0.5116,43,22
