game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215869,2_8,2,44138,142,tired_mans_intercept,8.74,172498,8.74,0.6,5,3
2215869,2_9,2,44138,142,tired_mans_intercept,4.26,172500,0.98,0.3684,19,7
2215869,2_10,2,44138,142,tired_mans_intercept,0.24,66376,0.24,0.8462,13,11
2215869,2_7,2,126177,142,tired_mans_intercept,1.678,172500,0.0,0.625,48,30
2215869,2_8,2,126177,142,tired_mans_intercept,3.189,172498,0.44,0.4792,48,23
2215869,2_9,2,126177,142,tired_mans_intercept,1.767,172500,0.48,0.5,46,23
2215869,2_10,2,126177,142,tired_mans_intercept,0.373,66376,0.1,0.6471,17,11
2215869,1_0,1,135720,142,tired_mans_intercept,3.294,172500,1.68,0.3243,37,12
2215869,1_1,1,135720,142,tired_mans_intercept,5.066,172500,3.48,0.5333,30,16
2215869,1_2,1,135720,142,tired_mans_intercept,4.922,172500,4.0,0.3462,26,9
2215869,1_3,1,135720,142,tired_mans_intercept,4.746,172500,3.04,0.3913,23,9
2215869,1_4,1,135720,142,tired_mans_intercept,4.022,172500,2.0,0.3125,16,5
2215869,1_5,1,135720,142,tired_mans_intercept,4.049,172500,0.3,0.3571,28,10
2215869,1_6,1,135720,142,tired_mans_intercept,0.444,172500,0.0,0.6667,33,22
2215869,1_7,1,135720,142,tired_mans_intercept,2.834,172500,0.92,0.3913,23,9
2215869,1_8,1,135720,142,tired_mans_intercept,5.977,172500,3.08,0.2222,18,4
2215869,1_9,1,135720,142,tired_mans_intercept,2.169,72173,0.36,0.5714,21,12
2215869,2_0,2,135720,142,tired_mans_intercept,3.551,172500,0.0,0.48,25,12
2215869,2_1,2,135720,142,tired_mans_intercept,5.529,172500,3.04,0.5263,19,10
2215869,2_2,2,135720,142,tired_mans_intercept,5.751,172499,3.8,0.6389,36,23
2215869,2_3,2,135720,142,tired_mans_intercept,2.817,172500,2.12,0.6129,31,19
2215869,2_4,2,135720,142,tired_mans_intercept,3.086,172500,1.2,0.5185,27,14
2215869,2_5,2,135720,142,tired_mans_intercept,7.127,172498,1.32,0.5417,24,13
2215869,2_6,2,135720,142,tired_mans_intercept,3.564,172500,0.0,0.5833,24,14
2215869,2_7,2,135720,142,tired_mans_intercept,7.1,172500,0.56,0.6296,27,17
2215869,2_8,2,135720,142,tired_mans_intercept,0.996,172498,0.0,0.6774,62,42
2215869,2_9,2,135720,142,tired_mans_intercept,2.286,172500,0.0,0.5455,44,24
2215869,2_10,2,135720,142,tired_mans_intercept,0.164,66376,0.0,0.6154,26,16
2215869,1_0,1,140040,142,tired_mans_intercept,2.192,172500,0.12,0.4444,36,16
2215869,1_1,1,140040,142,tired_mans_intercept,2.349,172500,0.24,0.5,30,15
2215869,1_2,1,140040,142,tired_mans_intercept,5.031,172500,1.08,0.55,20,11
2215869,1_3,1,140040,142,tired_mans_intercept,3.031,172500,0.0,0.2609,23,6
2215869,1_4,1,140040,142,tired_mans_intercept,3.73,172500,0.16,0.3333,18,6
2215869,1_5,1,140040,142,tired_mans_intercept,3.033,172500,1.74,0.6,30,18
2215869,1_6,1,140040,142,tired_mans_intercept,5.568,172500,0.18,0.6429,28,18
2215869,1_7,1,140040,142,tired_mans_intercept,9.06,172500,2.78,0.4667,15,7
2215869,1_8,1,140040,142,tired_mans_intercept,2.426,172500,0.16,0.3462,26,9
2215869,1_9,1,140040,142,tired_mans_intercept,0.191,72173,0.0,0.1333,15,2
2215869,2_0,2,140040,142,tired_mans_intercept,3.432,172500,0.0,0.4444,18,8
2215869,2_1,2,140040,142,tired_mans_intercept,3.488,172500,1.78,0.6296,27,17
2215869,2_2,2,140040,142,tired_mans_intercept,1.821,172499,0.48,0.5526,38,21
2215869,2_3,2,140040,142,tired_mans_intercept,2.14,172500,0.98,0.2857,14,4
2215869,2_4,2,140040,142,tired_mans_intercept,2.56,172500,0.18,0.5,20,10
2215869,1_0,1,154344,142,tired_mans_intercept,1.645,172500,0.96,0.4898,49,24
2215869,1_1,1,154344,142,tired_mans_intercept,2.3,172500,0.56,0.4054,37,15
2215869,1_2,1,154344,142,tired_mans_intercept,3.198,172500,0.32,0.4242,33,14
2215869,1_3,1,154344,142,tired_mans_intercept,2.752,172500,0.64,0.475,40,19
2215869,1_4,1,154344,142,tired_mans_intercept,2.273,172500,0.0,0.5319,47,25
