game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215873,1_0,1,57112,152,tired_mans_intercept,3.98,172500,1.02,0.3636,22,8
2215873,1_1,1,57112,152,tired_mans_intercept,2.636,172500,0.4,0.2143,14,3
2215873,1_2,1,57112,152,tired_mans_intercept,3.046,172500,0.0,0.4348,23,10
2215873,1_3,1,57112,152,tired_mans_intercept,2.023,172500,1.28,0.4286,21,9
2215873,1_4,1,57112,152,tired_mans_intercept,4.176,172500,2.88,0.5455,22,12
2215873,1_5,1,57112,152,tired_mans_intercept,3.337,172500,0.0,0.4865,37,18
2215873,1_6,1,57112,152,tired_mans_intercept,1.52,172500,0.0,0.5,20,10
2215873,1_7,1,57112,152,tired_mans_intercept,3.933,172500,1.6,0.3478,23,8
2215873,1_8,1,57112,152,tired_mans_intercept,6.389,172500,3.28,0.2143,14,3
2215873,1_9,1,57112,152,tired_mans_intercept,10.213,40893,8.04,0.0,3,0
2215873,2_0,2,57112,152,tired_mans_intercept,2.655,172500,0.46,0.4762,42,20
2215873,2_1,2,57112,152,tired_mans_intercept,4.212,172500,2.2,0.5185,27,14
2215873,2_2,2,57112,152,tired_mans_intercept,3.552,172500,0.0,0.5,30,15
2215873,2_3,2,57112,152,tired_mans_intercept,2.972,172500,0.5,0.5833,24,14
2215873,2_4,2,57112,152,tired_mans_intercept,3.099,172498,0.16,0.475,40,19
2215873,2_5,2,57112,152,tired_mans_intercept,3.433,172498,1.24,0.4,10,4
2215873,2_6,2,57112,152,tired_mans_intercept,8.085,172500,2.26,0.5294,17,9
2215873,2_7,2,57112,152,tired_mans_intercept,1.035,172498,0.52,0.4,25,10
2215873,2_8,2,57112,152,tired_mans_intercept,2.705,172498,1.16,0.3214,28,9
2215873,2_9,2,57112,152,tired_mans_intercept,5.81,165553,4.4,0.5789,19,11
2215873,1_0,1,60165,152,tired_mans_intercept,2.05,172500,0.76,0.4792,48,23
2215873,1_1,1,60165,152,tired_mans_intercept,1.112,172500,0.0,0.4167,36,15
2215873,1_2,1,60165,152,tired_mans_intercept,2.562,172500,0.36,0.3226,31,10
2215873,1_3,1,60165,152,tired_mans_intercept,2.908,172500,0.0,0.5667,30,17
2215873,1_4,1,60165,152,tired_mans_intercept,2.084,172500,0.38,0.7059,34,24
2215873,1_5,1,60165,152,tired_mans_intercept,3.395,172500,0.12,0.5556,36,20
2215873,1_6,1,60165,152,tired_mans_intercept,5.676,172500,0.0,0.5,36,18
2215873,1_7,1,60165,152,tired_mans_intercept,1.299,172500,0.0,0.4138,29,12
2215873,1_8,1,60165,152,tired_mans_intercept,1.532,172500,0.0,0.4595,37,17
2215873,1_9,1,60165,152,tired_mans_intercept,2.567,40893,1.7,0.3333,9,3
2215873,2_0,2,60165,152,tired_mans_intercept,0.898,172500,0.0,0.5417,48,26
2215873,2_1,2,60165,152,tired_mans_intercept,2.454,172500,0.76,0.4516,31,14
2215873,2_2,2,60165,152,tired_mans_intercept,1.552,172500,0.0,0.381,42,16
2215873,2_3,2,60165,152,tired_mans_intercept,1.979,172500,0.16,0.5116,43,22
2215873,2_4,2,60165,152,tired_mans_intercept,3.289,172498,1.08,0.4815,27,13
2215873,2_5,2,60165,152,tired_mans_intercept,2.872,172498,0.0,0.5,20,10
2215873,2_0,2,67276,152,tired_mans_intercept,1.345,172500,0.0,0.5667,60,34
2215873,2_1,2,67276,152,tired_mans_intercept,0.524,172500,0.0,0.4286,49,21
2215873,2_2,2,67276,152,tired_mans_intercept,1.716,172500,0.0,0.3409,44,15
2215873,2_3,2,67276,152,tired_mans_intercept,1.352,172500,0.0,0.5455,55,30
2215873,2_4,2,67276,152,tired_mans_intercept,0.866,172498,0.0,0.4167,48,20
2215873,2_5,2,67276,152,tired_mans_intercept,2.255,172498,0.58,0.5152,33,17
2215873,2_6,2,67276,152,tired_mans_intercept,4.175,172500,0.0,0.3438,32,11
2215873,2_7,2,67276,152,tired_mans_intercept,0.398,172498,0.0,0.4651,43,20
2215873,2_8,2,67276,152,tired_mans_intercept,1.973,172498,0.0,0.4762,42,20
2215873,2_9,2,67276,152,tired_mans_intercept,1.295,165553,0.0,0.2258,31,7
2215873,2_4,2,178492,152,tired_mans_intercept,1.194,172498,0.0,0.3158,19,6
2215873,2_5,2,178492,152,tired_mans_intercept,1.128,172498,0.0,0.3846,39,15
2215873,2_6,2,178492,152,tired_mans_intercept,0.0,172500,0.0,0.4839,31,15
2215873,2_7,2,178492,152,tired_mans_intercept,0.883,172498,0.0,0.2553,47,12
2215873,2_8,2,178492,152,tired_mans_intercept,0.958,172498,0.08,0.5238,42,22
2215873,2_9,2,178492,152,tired_mans_intercept,2.268,165553,0.28,0.375,32,12
2215873,1_0,1,185441,152,tired_mans_intercept,4.892,172500,1.6,0.4333,30,13
2215873,1_1,1,185441,152,tired_mans_intercept,1.739,172500,0.0,0.3462,26,9
2215873,1_2,1,185441,152,tired_mans_intercept,2.493,172500,1.44,0.4545,22,10
2215873,1_3,1,185441,152,tired_mans_intercept,4.179,172500,0.28,0.3462,26,9
2215873,1_4,1,185441,152,tired_mans_intercept,3.688,172500,0.7,0.619,42,26
2215873,1_5,1,185441,152,tired_mans_intercept,3.777,172500,2.28,0.3235,34,11
2215873,1_6,1,185441,152,tired_mans_intercept,1.506,172500,0.52,0.5,28,14
2215873,1_7,1,185441,152,tired_mans_intercept,1.651,172500,0.0,0.3889,36,14
2215873,1_8,1,185441,152,tired_mans_intercept,2.48,172500,1.04,0.5417,24,13
2215873,1_9,1,185441,152,tired_mans_intercept,0.0,40893,0.0,0.25,4,1
2215873,2_0,2,185441,152,tired_mans_intercept,4.258,172500,0.78,0.3571,28,10
2215873,2_1,2,185441,152,tired_mans_intercept,2.997,172500,1.82,0.5172,29,15
2215873,2_2,2,185441,152,tired_mans_intercept,1.547,172500,0.0,0.4839,31,15
2215873,2_3,2,185441,152,tired_mans_intercept,4.976,172500,0.44,0.4828,29,14
2215873,2_4,2,185441,152,tired_mans_intercept,4.693,172498,0.16,0.5161,31,16
2215873,2_5,2,185441,152,tired_mans_intercept,1.36,172498,0.88,0.3333,12,4
2215873,2_6,2,185441,152,tired_mans_intercept,1.992,172500,0.76,0.2857,14,4
2215873,2_7,2,185441,152,tired_mans_intercept,2.824,172498,1.38,0.3333,30,10
2215873,2_8,2,185441,152,tired_mans_intercept,5.234,172498,1.88,0.5357,28,15
